timestamp,ecg,reconstructed_time
,71,2025-11-07 08:30:23.435203000
,16896,2025-11-07 08:30:23.442895308
,0,2025-11-07 08:30:23.450587615
,81,2025-11-07 08:30:23.458279923
,19968,2025-11-07 08:30:23.465972231
,0,2025-11-07 08:30:23.473664538
,64,2025-11-07 08:30:23.481356846
,17664,2025-11-07 08:30:23.489049154
,0,2025-11-07 08:30:23.496741462
,81,2025-11-07 08:30:23.504433769
,18176,2025-11-07 08:30:23.512126077
,0,2025-11-07 08:30:23.519818385
,50,2025-11-07 08:30:23.527510692
,14592,2025-11-07 08:30:23.535203000
,0,2025-11-07 08:30:23.542895308
,64,2025-11-07 08:30:23.550587615
,12800,2025-11-07 08:30:23.558279923
,0,2025-11-07 08:30:23.565972231
,50,2025-11-07 08:30:23.573664538
,20736,2025-11-07 08:30:23.581356846
,0,2025-11-07 08:30:23.589049154
,95,2025-11-07 08:30:23.596741462
,23040,2025-11-07 08:30:23.604433769
,0,2025-11-07 08:30:23.612126077
,100,2025-11-07 08:30:23.619818385
,27392,2025-11-07 08:30:23.627510692
,0,2025-11-07 08:30:23.635203000
,88,2025-11-07 08:30:23.642895308
,13312,2025-11-07 08:30:23.650587615
,0,2025-11-07 08:30:23.658279923
,42,2025-11-07 08:30:23.665972231
,15104,2025-11-07 08:30:23.673664538
,0,2025-11-07 08:30:23.681356846
,50,2025-11-07 08:30:23.689049154
,7168,2025-11-07 08:30:23.696741462
,0,2025-11-07 08:30:23.704433769
,28,2025-11-07 08:30:23.712126077
,4864,2025-11-07 08:30:23.719818385
,0,2025-11-07 08:30:23.727510692
,21,2025-11-07 08:30:23.735203000
,31488,2025-11-07 08:30:23.742895308
,0,2025-11-07 08:30:23.750587615
,383,2025-11-07 08:30:23.758279923
,-5376,2025-11-07 08:30:23.765972231
,1,2025-11-07 08:30:23.773664538
,-92,2025-11-07 08:30:23.781356846
,17407,2025-11-07 08:30:23.789049154
,-5,2025-11-07 08:30:23.796741462
,-1864,2025-11-07 08:30:23.804433769
,-18689,2025-11-07 08:30:23.812126077
,-6,2025-11-07 08:30:23.819818385
,-376,2025-11-07 08:30:23.827510692
,9983,2025-11-07 08:30:23.835203000
,0,2025-11-07 08:30:23.842895308
,88,2025-11-07 08:30:23.850587615
,-8960,2025-11-07 08:30:23.858279923
,0,2025-11-07 08:30:23.865972231
,267,2025-11-07 08:30:23.873664538
,-13824,2025-11-07 08:30:23.881356846
,0,2025-11-07 08:30:23.889049154
,212,2025-11-07 08:30:23.896741462
,-4096,2025-11-07 08:30:23.904433769
,0,2025-11-07 08:30:23.912126077
,226,2025-11-07 08:30:23.919818385
,-11264,2025-11-07 08:30:23.927510692
,0,2025-11-07 08:30:23.935203000
,207,2025-11-07 08:30:23.942895308
,-13824,2025-11-07 08:30:23.950587615
,0,2025-11-07 08:30:23.958279923
,212,2025-11-07 08:30:23.965972230
,-10752,2025-11-07 08:30:23.973664538
,0,2025-11-07 08:30:23.981356846
,205,2025-11-07 08:30:23.989049154
,-12544,2025-11-07 08:30:23.996741462
,0,2025-11-07 08:30:24.004433769
,219,2025-11-07 08:30:24.012126077
,-12032,2025-11-07 08:30:24.019818385
,0,2025-11-07 08:30:24.027510692
,183,2025-11-07 08:30:24.035203000
,-23552,2025-11-07 08:30:24.042895308
,0,2025-11-07 08:30:24.050587615
,162,2025-11-07 08:30:24.058279923
,-27904,2025-11-07 08:30:24.065972231
,0,2025-11-07 08:30:24.073664538
,112,2025-11-07 08:30:24.081356846
,23552,2025-11-07 08:30:24.089049154
,0,2025-11-07 08:30:24.096741462
,97,2025-11-07 08:30:24.104433769
,26112,2025-11-07 08:30:24.112126077
,0,2025-11-07 08:30:24.119818385
,92,2025-11-07 08:30:24.127510692
,18688,2025-11-07 08:30:24.135203000
,0,2025-11-07 08:30:24.142895308
,66,2025-11-07 08:30:24.150587615
,18176,2025-11-07 08:30:24.158279923
,0,2025-11-07 08:30:24.165972231
,66,2025-11-07 08:30:24.173664538
,16384,2025-11-07 08:30:24.181356846
,0,2025-11-07 08:30:24.189049154
,78,2025-11-07 08:30:24.196741462
,19456,2025-11-07 08:30:24.204433769
,0,2025-11-07 08:30:24.212126077
,64,2025-11-07 08:30:24.219818385
,20736,2025-11-07 08:30:24.227510692
,0,2025-11-07 08:30:24.235203000
,85,2025-11-07 08:30:24.242895308
,17664,2025-11-07 08:30:24.250587615
,0,2025-11-07 08:30:24.258279923
,57,2025-11-07 08:30:24.265972231
,69,2025-11-07 08:30:24.273664538
,21248,2025-11-07 08:30:24.281356846
,0,2025-11-07 08:30:24.289049154
,83,2025-11-07 08:30:24.296741462
,21760,2025-11-07 08:30:24.304433769
,0,2025-11-07 08:30:24.312126077
,92,2025-11-07 08:30:24.319818385
,22528,2025-11-07 08:30:24.327510692
,0,2025-11-07 08:30:24.335203000
,78,2025-11-07 08:30:24.342895308
,16896,2025-11-07 08:30:24.350587615
,0,2025-11-07 08:30:24.358279923
,57,2025-11-07 08:30:24.365972231
,13824,2025-11-07 08:30:24.373664538
,0,2025-11-07 08:30:24.381356846
,54,2025-11-07 08:30:24.389049154
,9728,2025-11-07 08:30:24.396741462
,0,2025-11-07 08:30:24.404433769
,16,2025-11-07 08:30:24.412126077
,7168,2025-11-07 08:30:24.419818385
,0,2025-11-07 08:30:24.427510692
,54,2025-11-07 08:30:24.435203000
,19968,2025-11-07 08:30:24.442895308
,0,2025-11-07 08:30:24.450587615
,190,2025-11-07 08:30:24.458279923
,-17664,2025-11-07 08:30:24.465972231
,1,2025-11-07 08:30:24.473664538
,464,2025-11-07 08:30:24.481356846
,8192,2025-11-07 08:30:24.489049154
,-1,2025-11-07 08:30:24.496741462
,-1320,2025-11-07 08:30:24.504433769
,5631,2025-11-07 08:30:24.512126077
,-7,2025-11-07 08:30:24.519818385
,-1118,2025-11-07 08:30:24.527510692
,5375,2025-11-07 08:30:24.535203000
,-1,2025-11-07 08:30:24.542895308
,76,2025-11-07 08:30:24.550587615
,-30976,2025-11-07 08:30:24.558279923
,0,2025-11-07 08:30:24.565972231
,247,2025-11-07 08:30:24.573664538
,2048,2025-11-07 08:30:24.581356846
