timestamp,ecg
21:10:36.374085,-2
21:10:36.374085,11775
21:10:36.374085,0
21:10:36.374085,71
21:10:36.374085,22528
21:10:36.374085,0
21:10:36.374085,88
21:10:36.374085,19456
21:10:36.374085,0
21:10:36.374085,83
21:10:36.374085,25600
21:10:36.374085,0
21:10:36.374085,88
21:10:36.374085,22528
21:10:36.374085,0
21:10:36.374085,107
21:10:36.374085,23040
21:10:36.374085,0
21:10:36.374085,52
21:10:36.374085,7680
21:10:36.374085,0
21:10:36.374085,166
21:10:36.374085,-13056
21:10:36.374085,2
21:10:36.374085,1571
21:10:36.374085,-2304
21:10:36.374085,6
21:10:36.374085,941
21:10:36.374085,-4096
21:10:36.374085,0
21:10:36.374085,200
21:10:36.374085,7680
21:10:36.374085,0
21:10:36.374085,-255
21:10:36.374085,4863
21:10:36.374085,-1
21:10:36.374085,-171
21:10:36.374085,12287
21:10:36.374085,-1
21:10:36.374085,-197
21:10:36.374085,22527
21:10:36.374085,-1
21:10:36.374085,-190
21:10:36.374085,17663
21:10:36.374085,-1
21:10:36.374085,-171
21:10:36.374085,16383
21:10:36.374085,-1
21:10:36.374085,-209
21:10:36.374085,15359
21:10:36.374085,-1
21:10:36.374085,-209
21:10:36.374085,2559
21:10:36.374085,-1
21:10:36.374085,-264
21:10:36.374085,-1793
21:10:36.374085,-2
21:10:36.374085,-252
21:10:36.374085,9215
21:10:36.374085,-1
21:10:36.374085,-200
21:10:36.374085,13311
21:10:36.374085,-1
21:10:36.374085,-190
21:10:36.374085,25599
21:10:36.374085,-1
21:10:36.374085,-135
21:10:36.374085,-30209
21:10:36.374085,-1
21:10:36.374085,-88
21:10:36.374085,-14849
21:10:36.374085,-1
21:10:36.374085,-38
21:10:36.374085,-2049
21:10:36.374085,-1
21:10:36.374085,9
21:10:36.374085,1024
21:10:36.374085,0
21:10:36.374085,9
21:10:36.374085,8448
21:10:36.374085,0
21:10:36.374085,35
21:10:36.374085,2816
21:10:36.374085,0
21:10:36.374085,7
21:10:36.374085,3584
21:10:36.374085,0
21:10:36.374085,14
21:10:36.374085,1792
21:10:36.374085,0
21:10:36.374085,9
21:10:36.374085,4096
21:10:36.374085,0
21:10:36.374085,26
21:10:36.374085,6656
21:10:36.374085,0
21:10:36.374085,30
21:10:36.374085,9728
21:10:36.374085,0
21:10:36.374085,35
21:10:36.374085,8960
21:10:36.374085,0
21:10:36.374085,40
21:10:36.374085,11520
21:10:36.374085,0
21:10:36.374085,50
21:10:36.374085,11520
21:10:36.374085,0
21:10:36.374085,26
21:10:36.972584,7
21:10:36.972584,-1792
21:10:36.972584,-1
21:10:36.972584,-11
21:10:36.972584,2559
21:10:36.972584,0
21:10:36.972584,38
21:10:36.972584,13312
21:10:36.972584,0
21:10:36.972584,54
21:10:36.972584,13312
21:10:36.972584,0
21:10:36.972584,47
21:10:36.972584,13312
21:10:36.972584,0
21:10:36.972584,73
21:10:36.972584,21248
21:10:36.972584,0
21:10:36.972584,78
21:10:36.972584,18176
21:10:36.972584,0
21:10:36.972584,50
21:10:36.972584,4096
21:10:36.972584,0
21:10:36.972584,97
21:10:36.972584,-2304
21:10:36.972584,1
21:10:36.972584,1289
21:10:36.972584,-12544
21:10:36.972584,6
21:10:36.972584,1118
21:10:36.972584,10752
21:10:36.972584,1
21:10:36.972584,178
21:10:36.972584,24832
21:10:36.972584,0
21:10:36.972584,-209
21:10:36.972584,-513
21:10:36.972584,-2
21:10:36.972584,-169
21:10:36.972584,12799
21:10:36.972584,-1
21:10:36.972584,-233
21:10:36.972584,17151
21:10:36.972584,-1
21:10:36.972584,-176
21:10:36.972584,17151
21:10:36.972584,-1
21:10:36.972584,-190
21:10:36.972584,17663
21:10:36.972584,-1
21:10:36.972584,-197
21:10:36.972584,12799
21:10:36.972584,-1
21:10:36.972584,-216
21:10:36.972584,6143
21:10:36.972584,-1
21:10:36.972584,-252
21:10:36.972584,-1281
21:10:36.972584,-2
21:10:36.972584,-257
21:10:36.972584,1279
21:10:36.972584,-1
21:10:36.972584,-250
21:10:36.972584,5375
21:10:36.972584,-1
21:10:36.972584,-216
21:10:36.972584,15871
21:10:36.972584,-1
21:10:36.972584,-166
21:10:36.972584,31231
21:10:36.972584,-1
21:10:36.972584,-109
21:10:36.972584,-20993
21:10:36.972584,-1
21:10:36.972584,-52
21:10:36.972584,-6913
21:10:36.972584,-1
21:10:36.972584,-16
21:10:36.972584,-2561
21:10:36.972584,-1
21:10:36.972584,-7
21:10:36.972584,-769
21:10:36.972584,-1
21:10:36.972584,-7
21:10:36.972584,-2561
21:10:36.972584,-1
21:10:36.972584,-11
21:10:36.972584,-769
21:10:36.972584,-1
21:10:36.972584,-7
21:10:36.972584,-1537
21:10:36.972584,-1
21:10:36.972584,-2
21:10:36.972584,-257
21:10:36.972584,-1
21:10:36.972584,0
21:10:36.972584,4096
21:10:36.972584,0
21:10:36.972584,23
21:10:36.972584,4864
21:10:36.972584,0
21:10:36.972584,23
21:10:36.972584,6656
21:10:36.972584,0
21:10:36.972584,7
21:10:36.972584,-2304
21:10:36.972584,-1
21:10:36.972584,-14
21:10:37.474226,-14
21:10:37.474226,1279
21:10:37.474226,0
21:10:37.474226,33
21:10:37.474226,12032
21:10:37.474226,0
21:10:37.474226,52
21:10:37.474226,13312
21:10:37.474226,0
21:10:37.474226,54
21:10:37.474226,15616
21:10:37.474226,0
21:10:37.474226,61
21:10:37.474226,15104
21:10:37.474226,0
21:10:37.474226,64
21:10:37.474226,15104
21:10:37.474226,0
21:10:37.474226,28
21:10:37.474226,-1792
21:10:37.474226,-1
21:10:37.474226,73
21:10:37.474226,-9728
21:10:37.474226,1
21:10:37.474226,1239
21:10:37.474226,17408
21:10:37.474226,6
21:10:37.474226,949
21:10:37.474226,1536
21:10:37.474226,1
21:10:37.474226,233
21:10:37.474226,-30976
21:10:37.474226,0
21:10:37.474226,-169
21:10:37.474226,12287
21:10:37.474226,-1
21:10:37.474226,-133
21:10:37.474226,22015
21:10:37.474226,-1
21:10:37.474226,-188
21:10:37.474226,27391
21:10:37.474226,-1
21:10:37.474226,-157
21:10:37.474226,19455
21:10:37.474226,-1
21:10:37.474226,-183
21:10:37.474226,18431
21:10:37.474226,-1
21:10:37.474226,-178
21:10:37.474226,23807
21:10:37.474226,-1
21:10:37.474226,-178
21:10:37.474226,15359
21:10:37.474226,-1
21:10:37.474226,-200
21:10:37.474226,13311
21:10:37.474226,-1
21:10:37.474226,-212
21:10:37.474226,12287
21:10:37.474226,-1
21:10:37.474226,-205
21:10:37.474226,14591
21:10:37.474226,-1
21:10:37.474226,-185
21:10:37.474226,25599
21:10:37.474226,-1
21:10:37.474226,-128
21:10:37.474226,-25857
21:10:37.474226,-1
21:10:37.474226,-81
21:10:37.474226,-13057
21:10:37.474226,-1
21:10:37.474226,-23
