timestamp,ecg,reconstructed_time
2025-11-07 11:31:16.375979,-1623,2025-11-07 11:31:16.375979000
2025-11-07 11:31:16.375979,27391,2025-11-07 11:31:16.383671308
2025-11-07 11:31:16.375979,-4,2025-11-07 11:31:16.391363615
2025-11-07 11:31:16.375979,-314,2025-11-07 11:31:16.399055923
2025-11-07 11:31:16.375979,-31233,2025-11-07 11:31:16.406748231
2025-11-07 11:31:16.375979,-1,2025-11-07 11:31:16.414440538
2025-11-07 11:31:16.375979,35,2025-11-07 11:31:16.422132846
2025-11-07 11:31:16.375979,-30208,2025-11-07 11:31:16.429825154
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.437517462
2025-11-07 11:31:16.375979,100,2025-11-07 11:31:16.445209769
2025-11-07 11:31:16.375979,23040,2025-11-07 11:31:16.452902077
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.460594385
2025-11-07 11:31:16.375979,119,2025-11-07 11:31:16.468286692
2025-11-07 11:31:16.375979,28672,2025-11-07 11:31:16.475979000
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.483671308
2025-11-07 11:31:16.375979,104,2025-11-07 11:31:16.491363615
2025-11-07 11:31:16.375979,27392,2025-11-07 11:31:16.499055923
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.506748231
2025-11-07 11:31:16.375979,97,2025-11-07 11:31:16.514440538
2025-11-07 11:31:16.375979,22528,2025-11-07 11:31:16.522132846
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.529825154
2025-11-07 11:31:16.375979,95,2025-11-07 11:31:16.537517462
2025-11-07 11:31:16.375979,24320,2025-11-07 11:31:16.545209769
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.552902077
2025-11-07 11:31:16.375979,85,2025-11-07 11:31:16.560594385
2025-11-07 11:31:16.375979,20736,2025-11-07 11:31:16.568286692
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.575979000
2025-11-07 11:31:16.375979,73,2025-11-07 11:31:16.583671308
2025-11-07 11:31:16.375979,15616,2025-11-07 11:31:16.591363615
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.599055923
2025-11-07 11:31:16.375979,40,2025-11-07 11:31:16.606748231
2025-11-07 11:31:16.375979,2816,2025-11-07 11:31:16.614440538
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.622132846
2025-11-07 11:31:16.375979,-16,2025-11-07 11:31:16.629825154
2025-11-07 11:31:16.375979,-6913,2025-11-07 11:31:16.637517462
2025-11-07 11:31:16.375979,-1,2025-11-07 11:31:16.645209769
2025-11-07 11:31:16.375979,-35,2025-11-07 11:31:16.652902077
2025-11-07 11:31:16.375979,-10497,2025-11-07 11:31:16.660594385
2025-11-07 11:31:16.375979,-1,2025-11-07 11:31:16.668286692
2025-11-07 11:31:16.375979,-26,2025-11-07 11:31:16.675979000
2025-11-07 11:31:16.375979,1279,2025-11-07 11:31:16.683671308
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.691363615
2025-11-07 11:31:16.375979,23,2025-11-07 11:31:16.699055923
2025-11-07 11:31:16.375979,10752,2025-11-07 11:31:16.706748231
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.714440538
2025-11-07 11:31:16.375979,59,2025-11-07 11:31:16.722132846
2025-11-07 11:31:16.375979,15104,2025-11-07 11:31:16.729825154
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.737517462
2025-11-07 11:31:16.375979,52,2025-11-07 11:31:16.745209769
2025-11-07 11:31:16.375979,14592,2025-11-07 11:31:16.752902077
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.760594385
2025-11-07 11:31:16.375979,59,2025-11-07 11:31:16.768286692
2025-11-07 11:31:16.375979,15104,2025-11-07 11:31:16.775979000
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.783671308
2025-11-07 11:31:16.375979,52,2025-11-07 11:31:16.791363615
2025-11-07 11:31:16.375979,12800,2025-11-07 11:31:16.799055923
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.806748231
2025-11-07 11:31:16.375979,57,2025-11-07 11:31:16.814440538
2025-11-07 11:31:16.375979,15104,2025-11-07 11:31:16.822132846
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.829825154
2025-11-07 11:31:16.375979,54,2025-11-07 11:31:16.837517462
2025-11-07 11:31:16.375979,14592,2025-11-07 11:31:16.845209769
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.852902077
2025-11-07 11:31:16.375979,61,2025-11-07 11:31:16.860594385
2025-11-07 11:31:16.375979,15104,2025-11-07 11:31:16.868286692
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.875979000
2025-11-07 11:31:16.375979,71,2025-11-07 11:31:16.883671308
2025-11-07 11:31:16.375979,23552,2025-11-07 11:31:16.891363615
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.899055923
2025-11-07 11:31:16.375979,97,2025-11-07 11:31:16.906748230
2025-11-07 11:31:16.375979,24320,2025-11-07 11:31:16.914440538
2025-11-07 11:31:16.375979,0,2025-11-07 11:31:16.922132846
