timestamp,ecg,session,time_seconds
11:19:16.320413,0,stroop,0.5043690000020433
11:19:16.320413,52,stroop,0.5043690000020433
11:19:16.320413,12800,stroop,0.5043690000020433
11:19:16.320413,0,stroop,0.5043690000020433
11:19:16.320413,40,stroop,0.5043690000020433
11:19:16.320413,5888,stroop,0.5043690000020433
11:19:16.320413,0,stroop,0.5043690000020433
11:19:16.320413,14,stroop,0.5043690000020433
11:19:16.320413,4096,stroop,0.5043690000020433
11:19:16.320413,0,stroop,0.5043690000020433
11:19:16.320413,21,stroop,0.5043690000020433
11:19:16.320413,6656,stroop,0.5043690000020433
11:19:16.320413,0,stroop,0.5043690000020433
11:19:16.320413,26,stroop,0.5043690000020433
11:19:16.320413,4864,stroop,0.5043690000020433
11:19:16.320413,0,stroop,0.5043690000020433
11:19:16.320413,19,stroop,0.5043690000020433
11:19:16.320413,6656,stroop,0.5043690000020433
11:19:16.320413,0,stroop,0.5043690000020433
11:19:16.320413,73,stroop,0.5043690000020433
11:19:16.320413,6912,stroop,0.5043690000020433
11:19:16.320413,1,stroop,0.5043690000020433
11:19:16.320413,560,stroop,0.5043690000020433
11:19:16.320413,-28672,stroop,0.5043690000020433
11:19:16.320413,1,stroop,0.5043690000020433
11:19:16.320413,-445,stroop,0.5043690000020433
11:19:16.320413,27903,stroop,0.5043690000020433
11:19:16.320413,-6,stroop,0.5043690000020433
11:19:16.320413,-1609,stroop,0.5043690000020433
11:19:16.320413,-32513,stroop,0.5043690000020433
11:19:16.320413,-4,stroop,0.5043690000020433
11:19:16.320413,-243,stroop,0.5043690000020433
11:19:16.320413,-6913,stroop,0.5043690000020433
11:19:16.320413,-1,stroop,0.5043690000020433
11:19:16.320413,143,stroop,0.5043690000020433
11:19:16.871054,267,stroop,1.0550100000036764
11:19:16.871054,-8960,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,200,stroop,1.0550100000036764
11:19:16.871054,-6400,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,216,stroop,1.0550100000036764
11:19:16.871054,-16128,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,200,stroop,1.0550100000036764
11:19:16.871054,-13824,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,193,stroop,1.0550100000036764
11:19:16.871054,-19200,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,176,stroop,1.0550100000036764
11:19:16.871054,-20480,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,176,stroop,1.0550100000036764
11:19:16.871054,-18688,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,183,stroop,1.0550100000036764
11:19:16.871054,-22272,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,145,stroop,1.0550100000036764
11:19:16.871054,31488,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,104,stroop,1.0550100000036764
11:19:16.871054,24832,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,97,stroop,1.0550100000036764
11:19:16.871054,23552,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,92,stroop,1.0550100000036764
11:19:16.871054,26112,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,112,stroop,1.0550100000036764
11:19:16.871054,28672,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,114,stroop,1.0550100000036764
11:19:16.871054,28672,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,104,stroop,1.0550100000036764
11:19:16.871054,24320,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,88,stroop,1.0550100000036764
11:19:16.871054,21248,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,88,stroop,1.0550100000036764
11:19:16.871054,23552,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,88,stroop,1.0550100000036764
11:19:16.871054,21248,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,83,stroop,1.0550100000036764
11:19:16.871054,20736,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,76,stroop,1.0550100000036764
11:19:16.871054,18176,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,66,stroop,1.0550100000036764
11:19:16.871054,15104,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,52,stroop,1.0550100000036764
11:19:16.871054,12032,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,45,stroop,1.0550100000036764
11:19:16.871054,10752,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,40,stroop,1.0550100000036764
11:19:16.871054,9728,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,33,stroop,1.0550100000036764
11:19:16.871054,8448,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,33,stroop,1.0550100000036764
11:19:16.871054,7680,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,28,stroop,1.0550100000036764
11:19:16.871054,7168,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,26,stroop,1.0550100000036764
11:19:16.871054,5888,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,26,stroop,1.0550100000036764
11:19:16.871054,5376,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,21,stroop,1.0550100000036764
11:19:16.871054,5888,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,21,stroop,1.0550100000036764
11:19:16.871054,4864,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,28,stroop,1.0550100000036764
11:19:16.871054,12032,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,57,stroop,1.0550100000036764
11:19:16.871054,13824,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,45,stroop,1.0550100000036764
11:19:16.871054,6656,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,14,stroop,1.0550100000036764
11:19:16.871054,4096,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,19,stroop,1.0550100000036764
11:19:16.871054,5888,stroop,1.0550100000036764
11:19:16.871054,0,stroop,1.0550100000036764
11:19:16.871054,28,stroop,1.0550100000036764
11:19:17.419725,26,stroop,1.6036810000005062
11:19:17.419725,5376,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,26,stroop,1.6036810000005062
11:19:17.419725,15104,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,231,stroop,1.6036810000005062
11:19:17.419725,4864,stroop,1.6036810000005062
11:19:17.419725,2,stroop,1.6036810000005062
11:19:17.419725,510,stroop,1.6036810000005062
11:19:17.419725,11264,stroop,1.6036810000005062
11:19:17.419725,-1,stroop,1.6036810000005062
11:19:17.419725,-1261,stroop,1.6036810000005062
11:19:17.419725,29951,stroop,1.6036810000005062
11:19:17.419725,-7,stroop,1.6036810000005062
11:19:17.419725,-1087,stroop,1.6036810000005062
11:19:17.419725,-17665,stroop,1.6036810000005062
11:19:17.419725,-2,stroop,1.6036810000005062
11:19:17.419725,-26,stroop,1.6036810000005062
11:19:17.419725,-29953,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,283,stroop,1.6036810000005062
11:19:17.419725,256,stroop,1.6036810000005062
11:19:17.419725,1,stroop,1.6036810000005062
11:19:17.419725,216,stroop,1.6036810000005062
11:19:17.419725,-2816,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,243,stroop,1.6036810000005062
11:19:17.419725,-10240,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,216,stroop,1.6036810000005062
11:19:17.419725,-11264,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,200,stroop,1.6036810000005062
11:19:17.419725,-15616,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,197,stroop,1.6036810000005062
11:19:17.419725,-16128,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,188,stroop,1.6036810000005062
11:19:17.419725,-19200,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,171,stroop,1.6036810000005062
11:19:17.419725,-25344,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,140,stroop,1.6036810000005062
11:19:17.419725,30976,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,100,stroop,1.6036810000005062
11:19:17.419725,21248,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,73,stroop,1.6036810000005062
11:19:17.419725,18176,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,76,stroop,1.6036810000005062
11:19:17.419725,22528,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,97,stroop,1.6036810000005062
11:19:17.419725,24832,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,95,stroop,1.6036810000005062
11:19:17.419725,23552,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,88,stroop,1.6036810000005062
11:19:17.419725,21248,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,81,stroop,1.6036810000005062
11:19:17.419725,20736,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,78,stroop,1.6036810000005062
11:19:17.419725,19456,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,78,stroop,1.6036810000005062
11:19:17.419725,19456,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,71,stroop,1.6036810000005062
11:19:17.419725,16896,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,61,stroop,1.6036810000005062
11:19:17.419725,15104,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,59,stroop,1.6036810000005062
11:19:17.419725,14592,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,50,stroop,1.6036810000005062
11:19:17.419725,11520,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,42,stroop,1.6036810000005062
11:19:17.419725,10240,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,33,stroop,1.6036810000005062
11:19:17.419725,8448,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,33,stroop,1.6036810000005062
11:19:17.419725,7680,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,30,stroop,1.6036810000005062
11:19:17.419725,7680,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,38,stroop,1.6036810000005062
11:19:17.419725,12032,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,50,stroop,1.6036810000005062
11:19:17.419725,13312,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,50,stroop,1.6036810000005062
11:19:17.419725,8960,stroop,1.6036810000005062
11:19:17.419725,0,stroop,1.6036810000005062
11:19:17.419725,21,stroop,1.6036810000005062
11:19:17.969595,21,stroop,2.1535510000030627
11:19:17.969595,7168,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,28,stroop,2.1535510000030627
11:19:17.969595,7168,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,28,stroop,2.1535510000030627
11:19:17.969595,7680,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,28,stroop,2.1535510000030627
11:19:17.969595,7168,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,85,stroop,2.1535510000030627
11:19:17.969595,17408,stroop,2.1535510000030627
11:19:17.969595,1,stroop,2.1535510000030627
11:19:17.969595,596,stroop,2.1535510000030627
11:19:17.969595,25856,stroop,2.1535510000030627
11:19:17.969595,1,stroop,2.1535510000030627
11:19:17.969595,-586,stroop,2.1535510000030627
11:19:17.969595,1791,stroop,2.1535510000030627
11:19:17.969595,-6,stroop,2.1535510000030627
11:19:17.969595,-1535,stroop,2.1535510000030627
11:19:17.969595,4607,stroop,2.1535510000030627
11:19:17.969595,-3,stroop,2.1535510000030627
11:19:17.969595,-171,stroop,2.1535510000030627
11:19:17.969595,4351,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,197,stroop,2.1535510000030627
11:19:17.969595,6912,stroop,2.1535510000030627
11:19:17.969595,1,stroop,2.1535510000030627
11:19:17.969595,221,stroop,2.1535510000030627
11:19:17.969595,-10240,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,240,stroop,2.1535510000030627
11:19:17.969595,-9472,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,205,stroop,2.1535510000030627
11:19:17.969595,-12544,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,200,stroop,2.1535510000030627
11:19:17.969595,-18176,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,183,stroop,2.1535510000030627
11:19:17.969595,-19200,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,181,stroop,2.1535510000030627
11:19:17.969595,-20992,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,164,stroop,2.1535510000030627
11:19:17.969595,-26624,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,135,stroop,2.1535510000030627
11:19:17.969595,29696,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,97,stroop,2.1535510000030627
11:19:17.969595,21248,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,69,stroop,2.1535510000030627
11:19:17.969595,16896,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,71,stroop,2.1535510000030627
11:19:17.969595,19968,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,90,stroop,2.1535510000030627
11:19:17.969595,25600,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,95,stroop,2.1535510000030627
11:19:17.969595,24320,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,95,stroop,2.1535510000030627
11:19:17.969595,22528,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,83,stroop,2.1535510000030627
11:19:17.969595,20736,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,78,stroop,2.1535510000030627
11:19:17.969595,19968,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,78,stroop,2.1535510000030627
11:19:17.969595,19968,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,81,stroop,2.1535510000030627
11:19:17.969595,20736,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,76,stroop,2.1535510000030627
11:19:17.969595,17664,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,61,stroop,2.1535510000030627
11:19:17.969595,15104,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,52,stroop,2.1535510000030627
11:19:17.969595,11520,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,42,stroop,2.1535510000030627
11:19:17.969595,10752,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,35,stroop,2.1535510000030627
11:19:17.969595,8960,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,35,stroop,2.1535510000030627
11:19:17.969595,7680,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,28,stroop,2.1535510000030627
11:19:17.969595,7680,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,38,stroop,2.1535510000030627
11:19:17.969595,9728,stroop,2.1535510000030627
11:19:17.969595,0,stroop,2.1535510000030627
11:19:17.969595,38,stroop,2.1535510000030627
11:19:18.519722,45,stroop,2.7036779999980354
11:19:18.519722,14592,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,66,stroop,2.7036779999980354
11:19:18.519722,16896,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,64,stroop,2.7036779999980354
11:19:18.519722,13312,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,35,stroop,2.7036779999980354
11:19:18.519722,5888,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,30,stroop,2.7036779999980354
11:19:18.519722,13824,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,69,stroop,2.7036779999980354
11:19:18.519722,12800,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,33,stroop,2.7036779999980354
11:19:18.519722,9728,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,42,stroop,2.7036779999980354
11:19:18.519722,19456,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,276,stroop,2.7036779999980354
11:19:18.519722,14080,stroop,2.7036779999980354
11:19:18.519722,2,stroop,2.7036779999980354
11:19:18.519722,438,stroop,2.7036779999980354
11:19:18.519722,29952,stroop,2.7036779999980354
11:19:18.519722,-2,stroop,2.7036779999980354
11:19:18.519722,-1402,stroop,2.7036779999980354
11:19:18.519722,-23297,stroop,2.7036779999980354
11:19:18.519722,-7,stroop,2.7036779999980354
11:19:18.519722,-934,stroop,2.7036779999980354
11:19:18.519722,1791,stroop,2.7036779999980354
11:19:18.519722,-1,stroop,2.7036779999980354
11:19:18.519722,-19,stroop,2.7036779999980354
11:19:18.519722,-29441,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,264,stroop,2.7036779999980354
11:19:18.519722,-8960,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,195,stroop,2.7036779999980354
11:19:18.519722,-8960,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
11:19:18.519722,207,stroop,2.7036779999980354
11:19:18.519722,-17408,stroop,2.7036779999980354
11:19:18.519722,0,stroop,2.7036779999980354
