timestamp,ecg,reconstructed_time
2025-11-07 11:13:16.267446,4637,2025-11-07 11:13:16.267446000
2025-11-07 11:13:16.267446,-20480,2025-11-07 11:13:16.275138308
2025-11-07 11:13:16.267446,19,2025-11-07 11:13:16.282830615
2025-11-07 11:13:16.267446,5310,2025-11-07 11:13:16.290522923
2025-11-07 11:13:16.267446,30208,2025-11-07 11:13:16.298215231
2025-11-07 11:13:16.267446,20,2025-11-07 11:13:16.305907538
2025-11-07 11:13:16.267446,5283,2025-11-07 11:13:16.313599846
2025-11-07 11:13:16.267446,-3584,2025-11-07 11:13:16.321292154
2025-11-07 11:13:16.267446,20,2025-11-07 11:13:16.328984462
2025-11-07 11:13:16.267446,5295,2025-11-07 11:13:16.336676769
2025-11-07 11:13:16.267446,25344,2025-11-07 11:13:16.344369077
2025-11-07 11:13:16.267446,20,2025-11-07 11:13:16.352061385
2025-11-07 11:13:16.267446,5169,2025-11-07 11:13:16.359753692
2025-11-07 11:13:16.267446,-6912,2025-11-07 11:13:16.367446000
2025-11-07 11:13:16.267446,19,2025-11-07 11:13:16.375138308
2025-11-07 11:13:16.267446,5105,2025-11-07 11:13:16.382830615
2025-11-07 11:13:16.267446,-22528,2025-11-07 11:13:16.390522923
2025-11-07 11:13:16.267446,20,2025-11-07 11:13:16.398215231
2025-11-07 11:13:16.267446,5322,2025-11-07 11:13:16.405907538
2025-11-07 11:13:16.267446,25088,2025-11-07 11:13:16.413599846
2025-11-07 11:13:16.267446,18,2025-11-07 11:13:16.421292154
2025-11-07 11:13:16.267446,3569,2025-11-07 11:13:16.428984462
2025-11-07 11:13:16.267446,2816,2025-11-07 11:13:16.436676769
2025-11-07 11:13:16.267446,11,2025-11-07 11:13:16.444369077
2025-11-07 11:13:16.267446,3116,2025-11-07 11:13:16.452061385
2025-11-07 11:13:16.267446,-19200,2025-11-07 11:13:16.459753692
2025-11-07 11:13:16.267446,14,2025-11-07 11:13:16.467446000
2025-11-07 11:13:16.267446,3931,2025-11-07 11:13:16.475138308
2025-11-07 11:13:16.267446,9472,2025-11-07 11:13:16.482830615
2025-11-07 11:13:16.267446,15,2025-11-07 11:13:16.490522923
2025-11-07 11:13:16.267446,3922,2025-11-07 11:13:16.498215231
2025-11-07 11:13:16.267446,-1536,2025-11-07 11:13:16.505907538
2025-11-07 11:13:16.267446,14,2025-11-07 11:13:16.513599846
2025-11-07 11:13:16.267446,3638,2025-11-07 11:13:16.521292154
2025-11-07 11:13:16.267446,-14336,2025-11-07 11:13:16.528984462
2025-11-07 11:13:16.267446,13,2025-11-07 11:13:16.536676769
2025-11-07 11:13:16.267446,3426,2025-11-07 11:13:16.544369077
2025-11-07 11:13:16.267446,-12800,2025-11-07 11:13:16.552061385
2025-11-07 11:13:16.267446,12,2025-11-07 11:13:16.559753692
2025-11-07 11:13:16.267446,3156,2025-11-07 11:13:16.567446000
2025-11-07 11:13:16.267446,-6400,2025-11-07 11:13:16.575138308
2025-11-07 11:13:16.267446,11,2025-11-07 11:13:16.582830615
2025-11-07 11:13:16.267446,2930,2025-11-07 11:13:16.590522923
2025-11-07 11:13:16.267446,-768,2025-11-07 11:13:16.598215231
2025-11-07 11:13:16.267446,10,2025-11-07 11:13:16.605907538
2025-11-07 11:13:16.267446,2708,2025-11-07 11:13:16.613599846
2025-11-07 11:13:16.267446,11776,2025-11-07 11:13:16.621292154
2025-11-07 11:13:16.267446,10,2025-11-07 11:13:16.628984462
2025-11-07 11:13:16.267446,2503,2025-11-07 11:13:16.636676769
2025-11-07 11:13:16.267446,24064,2025-11-07 11:13:16.644369077
2025-11-07 11:13:16.267446,9,2025-11-07 11:13:16.652061385
2025-11-07 11:13:16.267446,2289,2025-11-07 11:13:16.659753692
2025-11-07 11:13:16.267446,32256,2025-11-07 11:13:16.667446000
2025-11-07 11:13:16.267446,8,2025-11-07 11:13:16.675138308
2025-11-07 11:13:16.267446,2067,2025-11-07 11:13:16.682830615
2025-11-07 11:13:16.267446,-20736,2025-11-07 11:13:16.690522923
2025-11-07 11:13:16.267446,7,2025-11-07 11:13:16.698215231
2025-11-07 11:13:16.267446,1867,2025-11-07 11:13:16.705907538
2025-11-07 11:13:16.267446,-6656,2025-11-07 11:13:16.713599846
