timestamp,ecg
15:14:44.930426,9
15:14:44.930426,4864
15:14:44.930426,0
15:14:44.930426,14
15:14:44.930426,2304
15:14:44.930426,0
15:14:44.930426,14
15:14:44.930426,7168
15:14:44.930426,0
15:14:44.930426,79
15:14:44.930426,-32256
15:14:44.930426,0
15:14:44.930426,-55
15:14:44.930426,31999
15:14:44.930426,-3
15:14:44.930426,-1426
15:14:44.930426,-22785
15:14:44.930426,-8
15:14:44.930426,-1471
15:14:44.930426,24063
15:14:44.930426,-2
15:14:44.930426,190
15:14:44.930426,27648
15:14:44.930426,0
15:14:44.930426,72
15:14:44.930426,-11264
15:14:44.930426,0
15:14:44.930426,209
15:14:44.930426,-25600
15:14:44.930426,0
15:14:44.930426,178
15:14:44.930426,-19968
15:14:44.930426,0
15:14:44.930426,144
15:14:44.930426,-30464
15:14:44.930426,0
15:14:44.930426,135
15:14:44.930426,30208
15:14:44.930426,0
15:14:44.930426,103
15:14:44.930426,25088
15:14:44.930426,0
15:14:44.930426,84
15:14:44.930426,17664
15:14:44.930426,0
15:14:44.930426,55
15:14:44.930426,10496
15:14:44.930426,0
15:14:44.930426,24
15:14:44.930426,1792
15:14:44.930426,0
15:14:44.930426,-12
15:14:44.930426,-7681
15:14:44.930426,-1
15:14:44.930426,-50
15:14:44.930426,-18689
15:14:44.930426,-1
15:14:44.930426,-94
15:14:44.930426,-26881
15:14:44.930426,-1
15:14:44.930426,-113
15:14:44.930426,-29185
15:14:44.930426,-1
15:14:44.930426,-113
15:14:44.930426,-25601
15:14:44.930426,-1
15:14:44.930426,-77
15:14:44.930426,-10241
15:14:44.930426,-1
15:14:44.930426,0
15:14:44.930426,8448
15:14:44.930426,0
15:14:44.930426,57
15:14:44.930426,19712
15:14:44.930426,0
15:14:44.930426,89
15:14:44.930426,24064
15:14:44.930426,0
15:14:44.930426,89
15:14:44.930426,20992
15:14:44.930426,0
15:14:44.930426,79
15:14:44.930426,18944
15:14:44.930426,0
15:14:44.930426,67
15:14:44.930426,15872
15:14:44.930426,0
15:14:44.930426,60
15:14:44.930426,14080
15:14:44.930426,0
15:14:44.930426,55
15:14:44.930426,14080
15:14:44.930426,0
15:14:44.930426,53
15:14:44.930426,13568
15:14:44.930426,0
15:14:44.930426,53
15:14:44.930426,13568
15:14:44.930426,0
15:14:44.930426,53
15:14:44.930426,13568
15:14:44.930426,0
15:14:44.930426,55
15:14:44.930426,14592
15:14:44.930426,0
15:14:44.930426,55
15:14:44.930426,13568
15:14:44.930426,0
15:14:44.930426,48
15:14:45.470723,48
15:14:45.470723,13568
15:14:45.470723,0
15:14:45.470723,50
15:14:45.470723,11520
15:14:45.470723,0
15:14:45.470723,48
15:14:45.470723,11520
15:14:45.470723,0
15:14:45.470723,41
15:14:45.470723,11008
15:14:45.470723,0
15:14:45.470723,45
15:14:45.470723,10496
15:14:45.470723,0
15:14:45.470723,45
15:14:45.470723,13568
15:14:45.470723,0
15:14:45.470723,45
15:14:45.470723,11008
15:14:45.470723,0
15:14:45.470723,45
15:14:45.470723,11520
15:14:45.470723,0
