timestamp,ecg
14:50:57.310169,-4
14:50:57.310169,-5121
14:50:57.310169,-1
14:50:57.310169,-28
14:50:57.310169,-6401
14:50:57.310169,-1
14:50:57.310169,-28
14:50:57.310169,-7425
14:50:57.310169,-1
14:50:57.310169,-38
14:50:57.310169,-8705
14:50:57.310169,-1
14:50:57.310169,-30
14:50:57.310169,-8193
14:50:57.310169,-1
14:50:57.310169,-35
14:50:57.310169,-9985
14:50:57.310169,-1
14:50:57.310169,-38
14:50:57.310169,-9473
14:50:57.310169,-1
14:50:57.310169,-45
14:50:57.310169,-11265
14:50:57.310169,-1
14:50:57.310169,-52
14:50:57.310169,-15361
14:50:57.310169,-1
14:50:57.310169,-64
14:50:57.310169,-19201
14:50:57.310169,-1
14:50:57.310169,-88
14:50:57.310169,-24577
14:50:57.310169,-1
14:50:57.310169,-97
14:50:57.310169,-22785
14:50:57.310169,-1
14:50:57.310169,-95
14:50:57.310169,-26369
14:50:57.310169,-1
14:50:57.310169,-102
14:50:57.310169,-25345
14:50:57.310169,-1
14:50:57.310169,-95
14:50:57.310169,-24065
14:50:57.310169,-1
14:50:57.310169,-95
14:50:57.310169,-23297
14:50:57.310169,-1
14:50:57.310169,-97
14:50:57.310169,-23297
14:50:57.310169,-1
14:50:57.310169,-83
14:50:57.310169,-20993
14:50:57.310169,-1
14:50:57.310169,-88
14:50:57.310169,-23297
14:50:57.310169,-1
14:50:57.310169,-85
14:50:57.310169,-20481
14:50:57.310169,-1
14:50:57.310169,-90
14:50:57.310169,-23297
14:50:57.310169,-1
14:50:57.310169,-95
14:50:57.310169,-25345
14:50:57.310169,-1
14:50:57.310169,-100
14:50:57.310169,-25345
14:50:57.310169,-1
14:50:57.310169,-90
14:50:57.310169,-21505
14:50:57.310169,-1
14:50:57.310169,-97
14:50:57.310169,-25345
14:50:57.310169,-1
14:50:57.310169,-88
14:50:57.310169,-20993
14:50:57.310169,-1
14:50:57.310169,-88
14:50:57.310169,-25857
14:50:57.310169,-1
14:50:57.310169,-123
