timestamp,ecg
11:39:38.668922,7
11:39:38.668922,3072
11:39:38.668922,0
11:39:38.668922,16
11:39:38.668922,5376
11:39:38.668922,0
11:39:38.668922,14
11:39:38.668922,4096
11:39:38.668922,0
11:39:38.668922,21
11:39:38.668922,3584
11:39:38.668922,0
11:39:38.668922,16
11:39:38.668922,3584
11:39:38.668922,0
11:39:38.668922,14
11:39:38.668922,9216
11:39:38.668922,0
11:39:38.668922,50
11:39:38.668922,10240
11:39:38.668922,0
11:39:38.668922,28
11:39:38.668922,8448
11:39:38.668922,0
11:39:38.668922,40
11:39:38.668922,9216
11:39:38.668922,0
11:39:38.668922,40
11:39:38.668922,11520
11:39:38.668922,0
11:39:38.668922,38
11:39:38.668922,8448
11:39:38.668922,0
11:39:38.668922,26
11:39:38.668922,4864
11:39:38.668922,0
11:39:38.668922,16
11:39:38.668922,1792
11:39:38.668922,0
11:39:38.668922,9
11:39:38.668922,2304
11:39:38.668922,0
11:39:38.668922,7
11:39:38.668922,4864
11:39:38.668922,0
11:39:38.668922,19
11:39:38.668922,6144
11:39:38.668922,0
11:39:38.668922,33
11:39:38.668922,7168
11:39:38.668922,0
11:39:38.668922,33
11:39:38.668922,7936
11:39:38.668922,0
11:39:38.668922,21
11:39:38.668922,6656
11:39:38.668922,0
11:39:38.668922,33
11:39:38.668922,9728
11:39:38.668922,0
11:39:38.668922,45
11:39:38.668922,9728
11:39:38.668922,0
11:39:38.668922,33
11:39:38.668922,7168
11:39:38.668922,0
11:39:38.668922,21
11:39:38.668922,3584
11:39:38.668922,0
11:39:38.668922,14
11:39:38.668922,6144
11:39:38.668922,0
11:39:38.668922,26
11:39:38.668922,6656
11:39:38.668922,0
11:39:38.668922,26
11:39:38.668922,-512
11:39:38.668922,-1
11:39:38.668922,-64
11:39:38.668922,-31745
11:39:38.668922,-1
11:39:38.668922,-72
11:39:38.668922,-14337
11:39:38.668922,0
11:39:38.668922,533
11:39:38.668922,11008
11:39:38.668922,2
11:39:38.668922,295
11:39:38.668922,32000
11:39:38.668922,0
11:39:38.668922,43
11:39:38.668922,-12800
11:39:38.668922,-1
11:39:38.668922,-72
11:39:38.668922,-11265
11:39:38.668922,-1
11:39:38.668922,-52
11:39:38.668922,-13825
11:39:38.668922,-1
11:39:38.668922,-43
11:39:38.668922,-9985
11:39:38.668922,-1
11:39:38.668922,-45
11:39:38.668922,-12033
11:39:38.668922,-1
11:39:38.668922,-40
11:39:38.668922,-8961
11:39:38.668922,-1
11:39:38.668922,-38
11:39:39.208604,-28
11:39:39.208604,-5889
11:39:39.208604,-1
11:39:39.208604,-24
11:39:39.208604,-5121
11:39:39.208604,-1
11:39:39.208604,-24
11:39:39.208604,-5889
11:39:39.208604,-1
11:39:39.208604,-16
11:39:39.208604,-2049
11:39:39.208604,-1
11:39:39.208604,14
11:39:39.208604,10240
11:39:39.208604,0
11:39:39.208604,45
11:39:39.208604,9728
11:39:39.208604,0
11:39:39.208604,43
11:39:39.208604,14080
11:39:39.208604,0
11:39:39.208604,43
11:39:39.208604,7168
11:39:39.208604,0
11:39:39.208604,24
11:39:39.208604,2304
11:39:39.208604,0
11:39:39.208604,4
11:39:39.208604,0
11:39:39.208604,0
11:39:39.208604,-9
11:39:39.208604,-1537
11:39:39.208604,-1
11:39:39.208604,-12
11:39:39.208604,-3329
11:39:39.208604,-1
11:39:39.208604,-7
11:39:39.208604,767
11:39:39.208604,0
11:39:39.208604,9
11:39:39.208604,2304
11:39:39.208604,0
11:39:39.208604,12
11:39:39.208604,6656
11:39:39.208604,0
11:39:39.208604,31
11:39:39.208604,9728
11:39:39.208604,0
11:39:39.208604,43
11:39:39.208604,10240
11:39:39.208604,0
11:39:39.208604,45
11:39:39.208604,10240
11:39:39.208604,0
11:39:39.208604,36
11:39:39.208604,11008
11:39:39.208604,0
11:39:39.208604,38
11:39:39.208604,8448
11:39:39.208604,0
11:39:39.208604,33
11:39:39.208604,9216
11:39:39.208604,0
11:39:39.208604,31
11:39:39.208604,4096
11:39:39.208604,0
11:39:39.208604,14
11:39:39.208604,3072
11:39:39.208604,0
11:39:39.208604,4
11:39:39.208604,1792
11:39:39.208604,0
11:39:39.208604,7
11:39:39.208604,1024
11:39:39.208604,0
11:39:39.208604,0
11:39:39.208604,-1792
11:39:39.208604,-1
11:39:39.208604,-2
11:39:39.208604,-257
11:39:39.208604,-1
11:39:39.208604,-9
11:39:39.208604,-769
11:39:39.208604,-1
11:39:39.208604,-2
11:39:39.208604,-769
11:39:39.208604,-1
11:39:39.208604,-4
11:39:39.208604,-3329
11:39:39.208604,-1
11:39:39.208604,-19
11:39:39.208604,-5121
11:39:39.208604,-1
11:39:39.208604,-16
11:39:39.208604,-1537
11:39:39.208604,-1
11:39:39.208604,-7
11:39:39.208604,3327
11:39:39.208604,0
11:39:39.208604,21
11:39:39.208604,3072
11:39:39.208604,0
11:39:39.208604,33
11:39:39.208604,14080
11:39:39.208604,0
11:39:39.208604,36
11:39:39.208604,5376
11:39:39.208604,0
11:39:39.208604,33
11:39:39.793694,48
11:39:39.793694,9216
11:39:39.793694,0
11:39:39.793694,36
11:39:39.793694,16384
11:39:39.793694,0
11:39:39.793694,52
11:39:39.793694,-3072
11:39:39.793694,-1
11:39:39.793694,-31
11:39:39.793694,18687
11:39:39.793694,0
11:39:39.793694,322
11:39:39.793694,11008
11:39:39.793694,2
11:39:39.793694,497
11:39:39.793694,7680
11:39:39.793694,1
11:39:39.793694,182
11:39:39.793694,25088
11:39:39.793694,0
11:39:39.793694,2
11:39:39.793694,-2304
11:39:39.793694,-1
11:39:39.793694,14
11:39:39.793694,1024
11:39:39.793694,0
11:39:39.793694,0
11:39:39.793694,-512
11:39:39.793694,-1
11:39:39.793694,-16
11:39:39.793694,-5121
11:39:39.793694,-1
11:39:39.793694,-24
11:39:39.793694,-5889
11:39:39.793694,-1
11:39:39.793694,-19
11:39:39.793694,-5121
11:39:39.793694,-1
11:39:39.793694,-24
11:39:39.793694,-6401
11:39:39.793694,-1
11:39:39.793694,-28
11:39:39.793694,-5121
11:39:39.793694,-1
11:39:39.793694,-16
11:39:39.793694,-3329
11:39:39.793694,-1
11:39:39.793694,-14
11:39:39.793694,255
11:39:39.793694,0
11:39:39.793694,21
11:39:39.793694,6656
11:39:39.793694,0
11:39:39.793694,31
11:39:39.793694,9728
11:39:39.793694,0
11:39:39.793694,26
11:39:39.793694,3584
11:39:39.793694,0
11:39:39.793694,4
11:39:39.793694,-1792
11:39:39.793694,-1
11:39:39.793694,-14
11:39:39.793694,-4609
11:39:39.793694,-1
11:39:39.793694,-12
11:39:39.793694,255
11:39:39.793694,0
11:39:39.793694,7
11:39:39.793694,3072
11:39:39.793694,0
11:39:39.793694,19
11:39:39.793694,6656
11:39:39.793694,0
11:39:39.793694,28
11:39:39.793694,6656
11:39:39.793694,0
11:39:39.793694,28
11:39:39.793694,9216
11:39:39.793694,0
11:39:39.793694,45
11:39:39.793694,14080
11:39:39.793694,0
11:39:39.793694,57
11:39:39.793694,14592
11:39:39.793694,0
11:39:39.793694,64
11:39:39.793694,19456
11:39:39.793694,0
11:39:39.793694,88
11:39:39.793694,22528
11:39:39.793694,0
11:39:39.793694,96
11:39:39.793694,31232
11:39:39.793694,0
11:39:39.793694,137
11:39:39.793694,-27392
11:39:39.793694,0
11:39:39.793694,158
11:39:39.793694,-22528
11:39:39.793694,0
11:39:39.793694,175
11:39:39.793694,-22528
11:39:39.793694,0
11:39:39.793694,151
11:39:39.793694,-31232
11:39:39.793694,0
11:39:39.793694,117
11:39:40.333756,103
11:39:40.333756,20736
11:39:40.333756,0
11:39:40.333756,67
11:39:40.333756,17152
11:39:40.333756,0
11:39:40.333756,64
11:39:40.333756,16384
11:39:40.333756,0
11:39:40.333756,76
11:39:40.333756,22016
11:39:40.333756,0
11:39:40.333756,86
11:39:40.333756,23808
11:39:40.333756,0
11:39:40.333756,76
11:39:40.333756,7936
11:39:40.333756,0
11:39:40.333756,12
11:39:40.333756,4096
11:39:40.333756,0
11:39:40.333756,9
11:39:40.333756,-1024
11:39:40.333756,-1
11:39:40.333756,-19
11:39:40.333756,-13057
11:39:40.333756,-1
11:39:40.333756,-129
11:39:40.333756,4863
11:39:40.333756,-1
11:39:40.333756,-288
11:39:40.333756,22271
11:39:40.333756,-1
11:39:40.333756,144
11:39:40.333756,29184
11:39:40.333756,1
11:39:40.333756,262
11:39:40.333756,17152
11:39:40.333756,0
11:39:40.333756,-24
11:39:40.333756,-19201
11:39:40.333756,-1
11:39:40.333756,-91
11:39:40.333756,-13825
11:39:40.333756,-1
11:39:40.333756,-12
11:39:40.333756,8703
11:39:40.333756,0
11:39:40.333756,84
11:39:40.333756,28160
11:39:40.333756,0
11:39:40.333756,129
11:39:40.333756,-17152
11:39:40.333756,0
11:39:40.333756,252
11:39:40.333756,-1536
11:39:40.333756,0
11:39:40.333756,218
11:39:40.333756,-8448
11:39:40.333756,0
11:39:40.333756,245
11:39:40.333756,5632
11:39:40.333756,1
11:39:40.333756,327
11:39:40.333756,18176
11:39:40.333756,1
11:39:40.333756,257
11:39:40.333756,-11520
11:39:40.333756,0
11:39:40.333756,230
11:39:40.333756,-1536
11:39:40.333756,0
11:39:40.333756,228
11:39:40.333756,-12800
11:39:40.333756,0
11:39:40.333756,192
11:39:40.333756,-26368
11:39:40.333756,0
11:39:40.333756,96
11:39:40.333756,7168
11:39:40.333756,0
11:39:40.333756,-52
11:39:40.333756,-28673
11:39:40.333756,-1
11:39:40.333756,-149
11:39:40.333756,16639
11:39:40.333756,-1
11:39:40.333756,-226
11:39:40.333756,3839
11:39:40.333756,-1
11:39:40.333756,-257
11:39:40.333756,-2305
11:39:40.333756,-2
11:39:40.333756,-271
11:39:40.333756,-4353
11:39:40.333756,-2
11:39:40.333756,-266
11:39:40.333756,1279
11:39:40.333756,-1
11:39:40.333756,-245
11:39:40.333756,6143
11:39:40.333756,-1
11:39:40.333756,-211
11:39:40.333756,13567
11:39:40.333756,-1
11:39:40.333756,-202
11:39:40.333756,16639
11:39:40.333756,-1
11:39:40.333756,-187
11:39:40.873414,-192
11:39:40.873414,14079
11:39:40.873414,-1
11:39:40.873414,-216
11:39:40.873414,6143
11:39:40.873414,-1
11:39:40.873414,-247
11:39:40.873414,767
